,station_name_o,lat_o,lon_o,station_name_d,lat_d,lon_d,google_driving_minutes,google_driving_miles
5257,Medical Center,39.0,-77.1,Silver Spring,38.99,-77.03,13.92,4.19
5449,Minnesota Ave,38.9,-76.95,Silver Spring,38.99,-77.03,26.35,18.0
5545,Morgan Boulevard,38.89,-76.87,Silver Spring,38.99,-77.03,28.58,19.29
5641,Shaw-Howard U,38.91,-77.02,Silver Spring,38.99,-77.03,28.58,6.74
7081,Shaw-Howard U,38.91,-77.02,Silver Spring,38.99,-77.03,25.43,6.16
5737,Navy Yard-Ballpark,38.88,-77.01,Silver Spring,38.99,-77.03,34.53,9.64
5833,Naylor Road,38.85,-76.96,Silver Spring,38.99,-77.03,36.52,28.23
5929,New Carrollton,38.95,-76.87,Silver Spring,38.99,-77.03,23.38,13.77
6025,NoMa-Gallaudet U,38.91,-77.0,Silver Spring,38.99,-77.03,29.1,7.16
6121,Pentagon,38.87,-77.05,Silver Spring,38.99,-77.03,38.42,10.66
6217,Pentagon City,38.86,-77.06,Silver Spring,38.99,-77.03,37.57,10.23
6313,Potomac Ave,38.88,-76.99,Silver Spring,38.99,-77.03,36.45,10.47
6409,Prince George's Plaza,38.97,-76.96,Silver Spring,38.99,-77.03,20.92,5.02
6505,Reston Town Center,38.95,-77.36,Silver Spring,38.99,-77.03,40.07,33.69
6601,Rhode Island Ave,38.92,-77.0,Silver Spring,38.99,-77.03,28.35,6.94
6697,Rockville,39.08,-77.15,Silver Spring,38.99,-77.03,23.45,12.79
6793,Ronald Reagan Washington National Airport,38.85,-77.04,Silver Spring,38.99,-77.03,36.62,10.39
6889,Rosslyn,38.9,-77.07,Silver Spring,38.99,-77.03,36.03,10.03
6985,Shady Grove,39.12,-77.16,Silver Spring,38.99,-77.03,25.7,17.67
7370,Southern Ave,38.84,-76.98,Silver Spring,38.99,-77.03,44.35,15.27
7466,Spring Hill,38.93,-77.24,Silver Spring,38.99,-77.03,24.48,17.66
7562,Stadium-Armory,38.89,-76.98,Silver Spring,38.99,-77.03,27.98,19.96
7658,Suitland,38.84,-76.93,Silver Spring,38.99,-77.03,34.35,26.65
7754,Takoma,38.98,-77.02,Silver Spring,38.99,-77.03,9.12,1.76
7850,Tenleytown-AU,38.95,-77.08,Silver Spring,38.99,-77.03,18.35,5.77
7946,Twinbrook,39.06,-77.12,Silver Spring,38.99,-77.03,22.58,9.08
8042,Tysons Corner,38.92,-77.22,Silver Spring,38.99,-77.03,23.23,16.63
8138,U Street,38.92,-77.03,Silver Spring,38.99,-77.03,22.55,5.86
8234,Union Station,38.9,-77.01,Silver Spring,38.99,-77.03,30.53,7.36
8330,Van Dorn Street,38.8,-77.13,Silver Spring,38.99,-77.03,37.4,29.56
8522,Vienna,38.88,-77.27,Silver Spring,38.99,-77.03,33.18,25.94
8618,Virginia Sq-GMU,38.88,-77.1,Silver Spring,38.99,-77.03,32.47,22.76
8810,West Falls Church,38.9,-77.19,Silver Spring,38.99,-77.03,28.42,21.23
8906,West Hyattsville,38.96,-76.97,Silver Spring,38.99,-77.03,21.37,5.03
9002,Wheaton,39.04,-77.05,Silver Spring,38.99,-77.03,11.45,3.55
9098,White Flint,39.05,-77.11,Silver Spring,38.99,-77.03,17.23,7.7
9194,Wiehle-Reston East,38.95,-77.34,Silver Spring,38.99,-77.03,28.53,22.8
9290,Woodley Park,38.92,-77.05,Silver Spring,38.99,-77.03,23.47,5.91
75,Addison Road,38.89,-76.9,Southern Ave,38.84,-76.98,20.87,7.8
171,Anacostia,38.86,-77.0,Southern Ave,38.84,-76.98,9.65,4.25
267,Archives,38.89,-77.02,Southern Ave,38.84,-76.98,18.08,8.57
4683,Archives,38.89,-77.02,Southern Ave,38.84,-76.98,16.32,7.79
363,Arlington Cemetery,38.88,-77.06,Southern Ave,38.84,-76.98,21.17,11.71
459,Ashburn,39.0,-77.49,Southern Ave,38.84,-76.98,48.43,43.55
555,Ballston-MU,38.88,-77.11,Southern Ave,38.84,-76.98,28.07,13.63
651,Benning Road,38.89,-76.94,Southern Ave,38.84,-76.98,19.82,5.23
747,Bethesda,38.98,-77.09,Southern Ave,38.84,-76.98,46.28,17.42
843,Braddock Road,38.81,-77.05,Southern Ave,38.84,-76.98,23.35,11.1
939,Branch Ave,38.83,-76.91,Southern Ave,38.84,-76.98,12.63,4.68
1035,Brookland-CUA,38.93,-76.99,Southern Ave,38.84,-76.98,28.2,11.33
1131,Capitol Heights,38.89,-76.91,Southern Ave,38.84,-76.98,18.1,5.57
1227,Capitol South,38.89,-77.01,Southern Ave,38.84,-76.98,18.22,6.27
1323,Cheverly,38.92,-76.92,Southern Ave,38.84,-76.98,26.68,8.45
1419,Clarendon,38.89,-77.1,Southern Ave,38.84,-76.98,25.5,12.94
1515,Cleveland Park,38.94,-77.06,Southern Ave,38.84,-76.98,29.9,13.6
8428,Cleveland Park,38.94,-77.06,Southern Ave,38.84,-76.98,32.68,14.24
1611,College Park-U of Md,38.98,-76.93,Southern Ave,38.84,-76.98,35.55,15.14
1707,Columbia Heights,38.93,-77.03,Southern Ave,38.84,-76.98,32.63,11.09
1803,Congress Heights,38.85,-76.99,Southern Ave,38.84,-76.98,8.72,2.22
1899,Court House,38.89,-77.09,Southern Ave,38.84,-76.98,23.93,12.48
1995,Crystal City,38.86,-77.05,Southern Ave,38.84,-76.98,19.58,10.18
2091,Deanwood,38.91,-76.93,Southern Ave,38.84,-76.98,25.33,6.42
2187,Dulles Airport,38.96,-77.45,Southern Ave,38.84,-76.98,48.18,40.9
2283,Dunn Loring,38.88,-77.23,Southern Ave,38.84,-76.98,29.08,23.62
2379,Dupont Circle,38.91,-77.04,Southern Ave,38.84,-76.98,27.45,10.32
2475,East Falls Church,38.89,-77.16,Southern Ave,38.84,-76.98,27.97,17.86
2571,Eastern Market,38.88,-77.0,Southern Ave,38.84,-76.98,16.78,4.54
2667,Eisenhower Ave,38.8,-77.07,Southern Ave,38.84,-76.98,18.28,9.87
2763,Farragut West,38.9,-77.04,Southern Ave,38.84,-76.98,26.28,9.98
2859,Farragut West,38.9,-77.04,Southern Ave,38.84,-76.98,26.07,10.13
2955,Waterfront,38.88,-77.02,Southern Ave,38.84,-76.98,15.97,7.5
8716,Waterfront,38.88,-77.02,Southern Ave,38.84,-76.98,16.73,5.95
3051,Smithsonian,38.89,-77.03,Southern Ave,38.84,-76.98,18.3,8.67
7275,Smithsonian,38.89,-77.03,Southern Ave,38.84,-76.98,17.25,8.28
3147,Foggy Bottom-GWU,38.9,-77.05,Southern Ave,38.84,-76.98,26.18,10.34
3243,Forest Glen,39.02,-77.04,Southern Ave,38.84,-76.98,36.07,28.77
3339,Fort Totten,38.95,-77.0,Southern Ave,38.84,-76.98,33.52,12.95
3435,Franconia-Springfield,38.77,-77.17,Southern Ave,38.84,-76.98,28.0,17.47
3531,Friendship Heights,38.96,-77.09,Southern Ave,38.84,-76.98,38.92,15.77
3627,Gallery Place,38.9,-77.02,Southern Ave,38.84,-76.98,20.08,8.87
4491,Gallery Place,38.9,-77.02,Southern Ave,38.84,-76.98,17.33,8.13
3723,Georgia Ave-Petworth,38.94,-77.02,Southern Ave,38.84,-76.98,33.28,11.49
3819,Glenmont,39.06,-77.05,Southern Ave,38.84,-76.98,46.47,32.26
3915,Greenbelt,39.01,-76.91,Southern Ave,38.84,-76.98,32.37,24.35
4011,Greensboro,38.92,-77.23,Southern Ave,38.84,-76.98,36.27,26.99
4107,Grosvenor-Strathmore,39.03,-77.1,Southern Ave,38.84,-76.98,43.13,33.47
4203,Herndon,38.95,-77.38,Southern Ave,38.84,-76.98,41.53,36.49
4299,Huntington,38.79,-77.08,Southern Ave,38.84,-76.98,19.73,10.63
4395,Innovation Center,38.96,-77.42,Southern Ave,38.84,-76.98,47.7,39.26
4587,King St-Old Town,38.81,-77.06,Southern Ave,38.84,-76.98,20.65,11.65
4779,Landover,38.93,-76.89,Southern Ave,38.84,-76.98,26.98,16.11
4875,Largo Town Center,38.9,-76.85,Southern Ave,38.84,-76.98,22.82,13.59
4971,Loudoun Gateway,38.99,-77.46,Southern Ave,38.84,-76.98,50.35,43.06
5067,McLean,38.92,-77.21,Southern Ave,38.84,-76.98,33.17,26.92
5163,Metro Center,38.9,-77.03,Southern Ave,38.84,-76.98,24.82,9.61
5355,Metro Center,38.9,-77.03,Southern Ave,38.84,-76.98,21.0,8.98
5259,Medical Center,39.0,-77.1,Southern Ave,38.84,-76.98,42.53,32.2
5451,Minnesota Ave,38.9,-76.95,Southern Ave,38.84,-76.98,20.33,5.39
5547,Morgan Boulevard,38.89,-76.87,Southern Ave,38.84,-76.98,22.5,12.84
5643,Shaw-Howard U,38.91,-77.02,Southern Ave,38.84,-76.98,20.32,9.01
7083,Shaw-Howard U,38.91,-77.02,Southern Ave,38.84,-76.98,23.4,9.56
5739,Navy Yard-Ballpark,38.88,-77.01,Southern Ave,38.84,-76.98,16.87,5.81
5835,Naylor Road,38.85,-76.96,Southern Ave,38.84,-76.98,5.15,1.5
5931,New Carrollton,38.95,-76.87,Southern Ave,38.84,-76.98,27.07,17.45
6027,NoMa-Gallaudet U,38.91,-77.0,Southern Ave,38.84,-76.98,24.28,9.63
6123,Pentagon,38.87,-77.05,Southern Ave,38.84,-76.98,22.15,10.69
6219,Pentagon City,38.86,-77.06,Southern Ave,38.84,-76.98,20.73,10.3
6315,Potomac Ave,38.88,-76.99,Southern Ave,38.84,-76.98,15.47,4.07
6411,Prince George's Plaza,38.97,-76.96,Southern Ave,38.84,-76.98,34.98,14.93
6507,Reston Town Center,38.95,-77.36,Southern Ave,38.84,-76.98,50.72,44.92
6603,Rhode Island Ave,38.92,-77.0,Southern Ave,38.84,-76.98,29.95,10.89
6699,Rockville,39.08,-77.15,Southern Ave,38.84,-76.98,49.55,31.22
6795,Ronald Reagan Washington National Airport,38.85,-77.04,Southern Ave,38.84,-76.98,19.77,10.44
6891,Rosslyn,38.9,-77.07,Southern Ave,38.84,-76.98,22.78,11.71
6987,Shady Grove,39.12,-77.16,Southern Ave,38.84,-76.98,51.8,36.1
7179,Silver Spring,38.99,-77.03,Southern Ave,38.84,-76.98,40.03,28.64
7468,Spring Hill,38.93,-77.24,Southern Ave,38.84,-76.98,35.1,28.87
7564,Stadium-Armory,38.89,-76.98,Southern Ave,38.84,-76.98,16.62,8.42
7660,Suitland,38.84,-76.93,Southern Ave,38.84,-76.98,10.3,3.28
7756,Takoma,38.98,-77.02,Southern Ave,38.84,-76.98,36.82,14.0
7852,Tenleytown-AU,38.95,-77.08,Southern Ave,38.84,-76.98,34.97,14.86
7948,Twinbrook,39.06,-77.12,Southern Ave,38.84,-76.98,50.28,35.73
8044,Tysons Corner,38.92,-77.22,Southern Ave,38.84,-76.98,32.03,26.2
8140,U Street,38.92,-77.03,Southern Ave,38.84,-76.98,26.8,10.04
8236,Union Station,38.9,-77.01,Southern Ave,38.84,-76.98,21.02,8.48
8332,Van Dorn Street,38.8,-77.13,Southern Ave,38.84,-76.98,20.52,13.06
8524,Vienna,38.88,-77.27,Southern Ave,38.84,-76.98,37.12,30.52
8620,Virginia Sq-GMU,38.88,-77.1,Southern Ave,38.84,-76.98,26.25,13.18
8812,West Falls Church,38.9,-77.19,Southern Ave,38.84,-76.98,29.35,19.88
8908,West Hyattsville,38.96,-76.97,Southern Ave,38.84,-76.98,34.83,14.74
9004,Wheaton,39.04,-77.05,Southern Ave,38.84,-76.98,40.03,30.37
9100,White Flint,39.05,-77.11,Southern Ave,38.84,-76.98,44.93,34.35
9196,Wiehle-Reston East,38.95,-77.34,Southern Ave,38.84,-76.98,39.18,34.03
9292,Woodley Park,38.92,-77.05,Southern Ave,38.84,-76.98,27.02,12.64
76,Addison Road,38.89,-76.9,Spring Hill,38.93,-77.24,42.82,36.31
172,Anacostia,38.86,-77.0,Spring Hill,38.93,-77.24,26.47,19.76
268,Archives,38.89,-77.02,Spring Hill,38.93,-77.24,25.22,15.07
4684,Archives,38.89,-77.02,Spring Hill,38.93,-77.24,22.48,16.72
364,Arlington Cemetery,38.88,-77.06,Spring Hill,38.93,-77.24,19.28,13.58
460,Ashburn,39.0,-77.49,Spring Hill,38.93,-77.24,16.3,15.42
556,Ballston-MU,38.88,-77.11,Spring Hill,38.93,-77.24,16.32,9.62
652,Benning Road,38.89,-76.94,Spring Hill,38.93,-77.24,35.58,24.23
748,Bethesda,38.98,-77.09,Spring Hill,38.93,-77.24,24.0,12.11
844,Braddock Road,38.81,-77.05,Spring Hill,38.93,-77.24,29.55,20.36
940,Branch Ave,38.83,-76.91,Spring Hill,38.93,-77.24,33.15,27.44
1036,Brookland-CUA,38.93,-76.99,Spring Hill,38.93,-77.24,36.1,21.28
1132,Capitol Heights,38.89,-76.91,Spring Hill,38.93,-77.24,39.08,25.6
1228,Capitol South,38.89,-77.01,Spring Hill,38.93,-77.24,26.13,18.17
1324,Cheverly,38.92,-76.92,Spring Hill,38.93,-77.24,36.48,25.12
1420,Clarendon,38.89,-77.1,Spring Hill,38.93,-77.24,18.17,11.61
1516,Cleveland Park,38.94,-77.06,Spring Hill,38.93,-77.24,26.48,17.0
8429,Cleveland Park,38.94,-77.06,Spring Hill,38.93,-77.24,29.27,17.64
1612,College Park-U of Md,38.98,-76.93,Spring Hill,38.93,-77.24,39.4,25.43
1708,Columbia Heights,38.93,-77.03,Spring Hill,38.93,-77.24,31.87,17.26
1804,Congress Heights,38.85,-76.99,Spring Hill,38.93,-77.24,32.17,22.2
1900,Court House,38.89,-77.09,Spring Hill,38.93,-77.24,18.35,11.45
1996,Crystal City,38.86,-77.05,Spring Hill,38.93,-77.24,21.82,14.22
2092,Deanwood,38.91,-76.93,Spring Hill,38.93,-77.24,36.25,23.68
2188,Dulles Airport,38.96,-77.45,Spring Hill,38.93,-77.24,16.15,12.75
2284,Dunn Loring,38.88,-77.23,Spring Hill,38.93,-77.24,8.18,4.43
2380,Dupont Circle,38.91,-77.04,Spring Hill,38.93,-77.24,23.97,15.04
2476,East Falls Church,38.89,-77.16,Spring Hill,38.93,-77.24,13.27,7.06
2572,Eastern Market,38.88,-77.0,Spring Hill,38.93,-77.24,26.67,18.8
2668,Eisenhower Ave,38.8,-77.07,Spring Hill,38.93,-77.24,25.75,18.33
2764,Farragut West,38.9,-77.04,Spring Hill,38.93,-77.24,24.62,14.97
2860,Farragut West,38.9,-77.04,Spring Hill,38.93,-77.24,21.68,14.33
2956,Waterfront,38.88,-77.02,Spring Hill,38.93,-77.24,23.23,17.32
8717,Waterfront,38.88,-77.02,Spring Hill,38.93,-77.24,26.13,15.92
3052,Smithsonian,38.89,-77.03,Spring Hill,38.93,-77.24,22.97,14.72
7276,Smithsonian,38.89,-77.03,Spring Hill,38.93,-77.24,23.1,15.04
3148,Foggy Bottom-GWU,38.9,-77.05,Spring Hill,38.93,-77.24,20.08,14.01
3244,Forest Glen,39.02,-77.04,Spring Hill,38.93,-77.24,19.93,15.53
3340,Fort Totten,38.95,-77.0,Spring Hill,38.93,-77.24,41.07,20.53
3436,Franconia-Springfield,38.77,-77.17,Spring Hill,38.93,-77.24,22.45,14.08
3532,Friendship Heights,38.96,-77.09,Spring Hill,38.93,-77.24,23.52,12.23
3628,Gallery Place,38.9,-77.02,Spring Hill,38.93,-77.24,27.38,15.37
4492,Gallery Place,38.9,-77.02,Spring Hill,38.93,-77.24,25.23,18.08
3724,Georgia Ave-Petworth,38.94,-77.02,Spring Hill,38.93,-77.24,33.07,18.92
3820,Glenmont,39.06,-77.05,Spring Hill,38.93,-77.24,30.93,18.48
3916,Greenbelt,39.01,-76.91,Spring Hill,38.93,-77.24,28.2,23.88
4012,Greensboro,38.92,-77.23,Spring Hill,38.93,-77.24,2.12,0.69
4108,Grosvenor-Strathmore,39.03,-77.1,Spring Hill,38.93,-77.24,21.27,13.65
4204,Herndon,38.95,-77.38,Spring Hill,38.93,-77.24,9.4,8.36
4300,Huntington,38.79,-77.08,Spring Hill,38.93,-77.24,24.6,18.2
4396,Innovation Center,38.96,-77.42,Spring Hill,38.93,-77.24,15.57,11.14
4588,King St-Old Town,38.81,-77.06,Spring Hill,38.93,-77.24,24.33,18.52
4780,Landover,38.93,-76.89,Spring Hill,38.93,-77.24,38.5,31.72
4876,Largo Town Center,38.9,-76.85,Spring Hill,38.93,-77.24,41.57,35.82
4972,Loudoun Gateway,38.99,-77.46,Spring Hill,38.93,-77.24,18.22,14.94
5068,McLean,38.92,-77.21,Spring Hill,38.93,-77.24,6.07,2.16
5164,Metro Center,38.9,-77.03,Spring Hill,38.93,-77.24,23.98,14.74
5356,Metro Center,38.9,-77.03,Spring Hill,38.93,-77.24,26.23,15.04
5260,Medical Center,39.0,-77.1,Spring Hill,38.93,-77.24,20.15,13.31
5452,Minnesota Ave,38.9,-76.95,Spring Hill,38.93,-77.24,33.18,22.65
5548,Morgan Boulevard,38.89,-76.87,Spring Hill,38.93,-77.24,41.23,35.07
5644,Shaw-Howard U,38.91,-77.02,Spring Hill,38.93,-77.24,28.22,18.96
7084,Shaw-Howard U,38.91,-77.02,Spring Hill,38.93,-77.24,31.87,16.24
5740,Navy Yard-Ballpark,38.88,-77.01,Spring Hill,38.93,-77.24,25.85,18.12
5836,Naylor Road,38.85,-76.96,Spring Hill,38.93,-77.24,36.03,29.18
5932,New Carrollton,38.95,-76.87,Spring Hill,38.93,-77.24,36.08,28.49
6028,NoMa-Gallaudet U,38.91,-77.0,Spring Hill,38.93,-77.24,32.18,19.59
6124,Pentagon,38.87,-77.05,Spring Hill,38.93,-77.24,21.8,14.95
6220,Pentagon City,38.86,-77.06,Spring Hill,38.93,-77.24,25.58,13.17
6316,Potomac Ave,38.88,-76.99,Spring Hill,38.93,-77.24,27.77,18.95
6412,Prince George's Plaza,38.97,-76.96,Spring Hill,38.93,-77.24,38.97,24.04
6508,Reston Town Center,38.95,-77.36,Spring Hill,38.93,-77.24,18.68,16.77
6604,Rhode Island Ave,38.92,-77.0,Spring Hill,38.93,-77.24,37.85,20.85
6700,Rockville,39.08,-77.15,Spring Hill,38.93,-77.24,23.37,15.04
6796,Ronald Reagan Washington National Airport,38.85,-77.04,Spring Hill,38.93,-77.24,22.72,16.08
6892,Rosslyn,38.9,-77.07,Spring Hill,38.93,-77.24,20.37,11.13
6988,Shady Grove,39.12,-77.16,Spring Hill,38.93,-77.24,25.62,19.92
7180,Silver Spring,38.99,-77.03,Spring Hill,38.93,-77.24,28.02,18.92
7372,Southern Ave,38.84,-76.98,Spring Hill,38.93,-77.24,35.33,26.7
7565,Stadium-Armory,38.89,-76.98,Spring Hill,38.93,-77.24,29.2,21.92
7661,Suitland,38.84,-76.93,Spring Hill,38.93,-77.24,35.97,27.13
7757,Takoma,38.98,-77.02,Spring Hill,38.93,-77.24,33.1,18.91
7853,Tenleytown-AU,38.95,-77.08,Spring Hill,38.93,-77.24,24.87,12.76
7949,Twinbrook,39.06,-77.12,Spring Hill,38.93,-77.24,23.33,14.95
8045,Tysons Corner,38.92,-77.22,Spring Hill,38.93,-77.24,4.33,1.37
8141,U Street,38.92,-77.03,Spring Hill,38.93,-77.24,30.15,16.17
8237,Union Station,38.9,-77.01,Spring Hill,38.93,-77.24,28.92,18.44
8333,Van Dorn Street,38.8,-77.13,Spring Hill,38.93,-77.24,20.43,14.94
8525,Vienna,38.88,-77.27,Spring Hill,38.93,-77.24,15.62,11.03
8621,Virginia Sq-GMU,38.88,-77.1,Spring Hill,38.93,-77.24,16.4,9.76
8813,West Falls Church,38.9,-77.19,Spring Hill,38.93,-77.24,12.35,8.23
8909,West Hyattsville,38.96,-76.97,Spring Hill,38.93,-77.24,40.12,22.71
9005,Wheaton,39.04,-77.05,Spring Hill,38.93,-77.24,23.9,17.14
9101,White Flint,39.05,-77.11,Spring Hill,38.93,-77.24,23.62,13.27
9197,Wiehle-Reston East,38.95,-77.34,Spring Hill,38.93,-77.24,7.17,5.88
9293,Woodley Park,38.92,-77.05,Spring Hill,38.93,-77.24,25.28,15.08
77,Addison Road,38.89,-76.9,Stadium-Armory,38.89,-76.98,16.9,5.71
173,Anacostia,38.86,-77.0,Stadium-Armory,38.89,-76.98,6.98,3.08
269,Archives,38.89,-77.02,Stadium-Armory,38.89,-76.98,11.3,5.45
4685,Archives,38.89,-77.02,Stadium-Armory,38.89,-76.98,9.53,4.68
365,Arlington Cemetery,38.88,-77.06,Stadium-Armory,38.89,-76.98,15.23,6.98
461,Ashburn,39.0,-77.49,Stadium-Armory,38.89,-76.98,41.58,36.33
557,Ballston-MU,38.88,-77.11,Stadium-Armory,38.89,-76.98,21.28,10.51
653,Benning Road,38.89,-76.94,Stadium-Armory,38.89,-76.98,10.75,3.1
749,Bethesda,38.98,-77.09,Stadium-Armory,38.89,-76.98,39.5,14.3
845,Braddock Road,38.81,-77.05,Stadium-Armory,38.89,-76.98,21.98,10.89
941,Branch Ave,38.83,-76.91,Stadium-Armory,38.89,-76.98,19.85,6.62
1037,Brookland-CUA,38.93,-76.99,Stadium-Armory,38.89,-76.98,20.82,4.57
1133,Capitol Heights,38.89,-76.91,Stadium-Armory,38.89,-76.98,14.25,4.47
1229,Capitol South,38.89,-77.01,Stadium-Armory,38.89,-76.98,10.27,1.96
1325,Cheverly,38.92,-76.92,Stadium-Armory,38.89,-76.98,14.18,5.69
1421,Clarendon,38.89,-77.1,Stadium-Armory,38.89,-76.98,18.72,9.82
1517,Cleveland Park,38.94,-77.06,Stadium-Armory,38.89,-76.98,23.12,10.48
8430,Cleveland Park,38.94,-77.06,Stadium-Armory,38.89,-76.98,25.9,11.12
1613,College Park-U of Md,38.98,-76.93,Stadium-Armory,38.89,-76.98,33.87,8.42
1709,Columbia Heights,38.93,-77.03,Stadium-Armory,38.89,-76.98,25.85,7.97
1805,Congress Heights,38.85,-76.99,Stadium-Armory,38.89,-76.98,12.68,5.52
1901,Court House,38.89,-77.09,Stadium-Armory,38.89,-76.98,17.15,9.37
1997,Crystal City,38.86,-77.05,Stadium-Armory,38.89,-76.98,12.8,7.06
2093,Deanwood,38.91,-76.93,Stadium-Armory,38.89,-76.98,16.87,3.81
2189,Dulles Airport,38.96,-77.45,Stadium-Armory,38.89,-76.98,41.13,33.66
2285,Dunn Loring,38.88,-77.23,Stadium-Armory,38.89,-76.98,25.0,19.25
2381,Dupont Circle,38.91,-77.04,Stadium-Armory,38.89,-76.98,20.67,7.2
2477,East Falls Church,38.89,-77.16,Stadium-Armory,38.89,-76.98,21.18,14.74
2573,Eastern Market,38.88,-77.0,Stadium-Armory,38.89,-76.98,6.52,1.35
2669,Eisenhower Ave,38.8,-77.07,Stadium-Armory,38.89,-76.98,21.03,13.26
2765,Farragut West,38.9,-77.04,Stadium-Armory,38.89,-76.98,19.5,6.86
2861,Farragut West,38.9,-77.04,Stadium-Armory,38.89,-76.98,19.28,7.02
2957,Waterfront,38.88,-77.02,Stadium-Armory,38.89,-76.98,9.18,4.38
8718,Waterfront,38.88,-77.02,Stadium-Armory,38.89,-76.98,11.57,5.05
3053,Smithsonian,38.89,-77.03,Stadium-Armory,38.89,-76.98,11.52,5.56
7277,Smithsonian,38.89,-77.03,Stadium-Armory,38.89,-76.98,10.47,5.16
3149,Foggy Bottom-GWU,38.9,-77.05,Stadium-Armory,38.89,-76.98,19.4,7.23
3245,Forest Glen,39.02,-77.04,Stadium-Armory,38.89,-76.98,27.38,19.77
3341,Fort Totten,38.95,-77.0,Stadium-Armory,38.89,-76.98,25.03,5.79
3437,Franconia-Springfield,38.77,-77.17,Stadium-Armory,38.89,-76.98,25.88,17.69
3533,Friendship Heights,38.96,-77.09,Stadium-Armory,38.89,-76.98,32.13,12.65
3629,Gallery Place,38.9,-77.02,Stadium-Armory,38.89,-76.98,13.3,5.75
4493,Gallery Place,38.9,-77.02,Stadium-Armory,38.89,-76.98,10.55,5.01
3725,Georgia Ave-Petworth,38.94,-77.02,Stadium-Armory,38.89,-76.98,24.08,8.72
3821,Glenmont,39.06,-77.05,Stadium-Armory,38.89,-76.98,39.42,23.47
3917,Greenbelt,39.01,-76.91,Stadium-Armory,38.89,-76.98,23.68,15.35
4013,Greensboro,38.92,-77.23,Stadium-Armory,38.89,-76.98,30.37,22.35
4109,Grosvenor-Strathmore,39.03,-77.1,Stadium-Armory,38.89,-76.98,34.45,24.47
4205,Herndon,38.95,-77.38,Stadium-Armory,38.89,-76.98,34.7,29.27
4301,Huntington,38.79,-77.08,Stadium-Armory,38.89,-76.98,18.75,12.43
4397,Innovation Center,38.96,-77.42,Stadium-Armory,38.89,-76.98,40.85,32.04
4589,King St-Old Town,38.81,-77.06,Stadium-Armory,38.89,-76.98,22.03,12.39
4781,Landover,38.93,-76.89,Stadium-Armory,38.89,-76.98,15.97,7.78
4877,Largo Town Center,38.9,-76.85,Stadium-Armory,38.89,-76.98,26.68,13.54
4973,Loudoun Gateway,38.99,-77.46,Stadium-Armory,38.89,-76.98,43.52,35.84
5069,McLean,38.92,-77.21,Stadium-Armory,38.89,-76.98,29.3,17.88
5165,Metro Center,38.9,-77.03,Stadium-Armory,38.89,-76.98,17.68,6.55
5357,Metro Center,38.9,-77.03,Stadium-Armory,38.89,-76.98,14.22,5.87
5261,Medical Center,39.0,-77.1,Stadium-Armory,38.89,-76.98,33.85,23.21
5453,Minnesota Ave,38.9,-76.95,Stadium-Armory,38.89,-76.98,10.07,2.71
5549,Morgan Boulevard,38.89,-76.87,Stadium-Armory,38.89,-76.98,20.28,7.34
5645,Shaw-Howard U,38.91,-77.02,Stadium-Armory,38.89,-76.98,13.53,5.89
7085,Shaw-Howard U,38.91,-77.02,Stadium-Armory,38.89,-76.98,16.62,6.45
5741,Navy Yard-Ballpark,38.88,-77.01,Stadium-Armory,38.89,-76.98,10.42,1.97
5837,Naylor Road,38.85,-76.96,Stadium-Armory,38.89,-76.98,13.33,3.55
5933,New Carrollton,38.95,-76.87,Stadium-Armory,38.89,-76.98,24.47,9.98
6029,NoMa-Gallaudet U,38.91,-77.0,Stadium-Armory,38.89,-76.98,17.65,2.96
6125,Pentagon,38.87,-77.05,Stadium-Armory,38.89,-76.98,15.37,7.57
6221,Pentagon City,38.86,-77.06,Stadium-Armory,38.89,-76.98,13.95,7.18
6317,Potomac Ave,38.88,-76.99,Stadium-Armory,38.89,-76.98,4.45,0.72
6413,Prince George's Plaza,38.97,-76.96,Stadium-Armory,38.89,-76.98,25.28,9.01
6509,Reston Town Center,38.95,-77.36,Stadium-Armory,38.89,-76.98,43.67,37.68
6605,Rhode Island Ave,38.92,-77.0,Stadium-Armory,38.89,-76.98,19.38,4.08
6701,Rockville,39.08,-77.15,Stadium-Armory,38.89,-76.98,42.77,28.1
6797,Ronald Reagan Washington National Airport,38.85,-77.04,Stadium-Armory,38.89,-76.98,12.98,7.33
6893,Rosslyn,38.9,-77.07,Stadium-Armory,38.89,-76.98,16.0,8.6
6989,Shady Grove,39.12,-77.16,Stadium-Armory,38.89,-76.98,45.02,32.98
7181,Silver Spring,38.99,-77.03,Stadium-Armory,38.89,-76.98,43.92,10.15
7373,Southern Ave,38.84,-76.98,Stadium-Armory,38.89,-76.98,19.08,4.8
7469,Spring Hill,38.93,-77.24,Stadium-Armory,38.89,-76.98,28.25,21.66
7662,Suitland,38.84,-76.93,Stadium-Armory,38.89,-76.98,14.03,7.5
7758,Takoma,38.98,-77.02,Stadium-Armory,38.89,-76.98,32.28,7.64
7854,Tenleytown-AU,38.95,-77.08,Stadium-Armory,38.89,-76.98,28.18,11.74
7950,Twinbrook,39.06,-77.12,Stadium-Armory,38.89,-76.98,42.73,28.02
8046,Tysons Corner,38.92,-77.22,Stadium-Armory,38.89,-76.98,28.95,19.89
8142,U Street,38.92,-77.03,Stadium-Armory,38.89,-76.98,20.02,6.93
8238,Union Station,38.9,-77.01,Stadium-Armory,38.89,-76.98,13.9,2.22
