name_O,name_D,median_p5,count
WATERFRONT,STADIUM-ARMORY,25.875,20
WATERFRONT,U STREET/AFRICAN-AMER CIVIL WAR MEMORIAL/CARDOZO,22.691666666666666,80
WATERFRONT,UNION STATION,14.783333333333333,307
WATERFRONT,WOODLEY PARK-ZOO/ADAMS MORGAN,30.566666666666666,9
WEST FALLS CHURCH-VT/UVA,DUNN LORING-MERRIFIELD,58.21666666666667,3
WEST HYATTSVILLE,PRINCE GEORGE'S PLAZA,17.716666666666665,3
WEST HYATTSVILLE,RHODE ISLAND AVE-BRENTWOOD,20.783333333333335,5
WHITE FLINT,BETHESDA,36.88333333333333,15
WHITE FLINT,L'ENFANT PLAZA,166.30833333333334,4
WHITE FLINT,TWINBROOK,9.983333333333333,5
WIEHLE-RESTON EAST,DUNN LORING-MERRIFIELD,93.75,3
WIEHLE-RESTON EAST,Reston Town Center,8.633333333333333,56
WOODLEY PARK-ZOO/ADAMS MORGAN,ARCHIVES-NAVY MEMORIAL-PENN QUARTER,27.583333333333332,54
WOODLEY PARK-ZOO/ADAMS MORGAN,BETHESDA,41.983333333333334,3
WOODLEY PARK-ZOO/ADAMS MORGAN,CAPITOL SOUTH,38.94166666666667,10
WOODLEY PARK-ZOO/ADAMS MORGAN,CLEVELAND PARK,6.283333333333333,127
WOODLEY PARK-ZOO/ADAMS MORGAN,COLUMBIA HEIGHTS,10.6,206
WOODLEY PARK-ZOO/ADAMS MORGAN,COURT HOUSE,36.0,3
WOODLEY PARK-ZOO/ADAMS MORGAN,DUPONT CIRCLE,9.583333333333334,372
WOODLEY PARK-ZOO/ADAMS MORGAN,EASTERN MARKET,42.93333333333334,10
WOODLEY PARK-ZOO/ADAMS MORGAN,FARRAGUT NORTH,13.241666666666667,266
WOODLEY PARK-ZOO/ADAMS MORGAN,FARRAGUT WEST,13.466666666666667,317
WOODLEY PARK-ZOO/ADAMS MORGAN,FEDERAL CENTER SW,38.21666666666667,15
WOODLEY PARK-ZOO/ADAMS MORGAN,FEDERAL TRIANGLE,27.758333333333333,70
WOODLEY PARK-ZOO/ADAMS MORGAN,FOGGY BOTTOM-GWU,12.925,300
WOODLEY PARK-ZOO/ADAMS MORGAN,FRIENDSHIP HEIGHTS,24.441666666666666,4
WOODLEY PARK-ZOO/ADAMS MORGAN,GALLERY PL-CHINATOWN,24.316666666666666,105
WOODLEY PARK-ZOO/ADAMS MORGAN,GEORGIA AVE-PETWORTH,15.116666666666667,57
WOODLEY PARK-ZOO/ADAMS MORGAN,JUDICIARY SQUARE,25.058333333333334,36
WOODLEY PARK-ZOO/ADAMS MORGAN,L'ENFANT PLAZA,32.916666666666664,41
WOODLEY PARK-ZOO/ADAMS MORGAN,MCPHERSON SQUARE,16.46666666666667,236
WOODLEY PARK-ZOO/ADAMS MORGAN,METRO CENTER,20.833333333333332,149
WOODLEY PARK-ZOO/ADAMS MORGAN,MT VERNON SQ 7TH ST-CONVENTION CENTER,21.125,74
WOODLEY PARK-ZOO/ADAMS MORGAN,NAVY YARD-BALLPARK,36.525000000000006,10
WOODLEY PARK-ZOO/ADAMS MORGAN,NOMA-GALLAUDET,26.733333333333334,9
WOODLEY PARK-ZOO/ADAMS MORGAN,RHODE ISLAND AVE-BRENTWOOD,33.141666666666666,6
WOODLEY PARK-ZOO/ADAMS MORGAN,ROSSLYN,47.31666666666667,11
WOODLEY PARK-ZOO/ADAMS MORGAN,SHAW-HOWARD U,15.533333333333333,106
WOODLEY PARK-ZOO/ADAMS MORGAN,SILVER SPRING,42.53333333333333,5
WOODLEY PARK-ZOO/ADAMS MORGAN,SMITHSONIAN,36.55,47
WOODLEY PARK-ZOO/ADAMS MORGAN,TENLEYTOWN-AU,20.491666666666667,8
WOODLEY PARK-ZOO/ADAMS MORGAN,U STREET/AFRICAN-AMER CIVIL WAR MEMORIAL/CARDOZO,12.291666666666668,148
WOODLEY PARK-ZOO/ADAMS MORGAN,UNION STATION,26.733333333333334,25
WOODLEY PARK-ZOO/ADAMS MORGAN,VAN NESS-UDC,10.833333333333334,67
WOODLEY PARK-ZOO/ADAMS MORGAN,WATERFRONT,27.241666666666667,12
