,station_name_o,lat_o,lon_o,station_name_d,lat_d,lon_d,google_transit_minutes,google_transit_bus_minutes,google_transit_heavy_rail_minutes,google_transit_subway_minutes,google_transit_tram_minutes,google_transit_walking_minutes,google_transit_waiting_minutes
766,Silver Spring,38.99392,-77.03144,Shaw-Howard U,38.91386,-77.02205000000001,44.02,39.77,,,,4.25,0.0
882,Van Dorn Street,38.79959,-77.12949,Shaw-Howard U,38.91386,-77.02205000000001,72.33,32.22,,8.0,,7.75,24.37
923,West Falls Church,38.900710000000004,-77.18893000000001,Shaw-Howard U,38.91386,-77.02205000000001,62.03,24.08,,19.0,,5.97,12.98
39,Arlington Cemetery,38.88458,-77.06344,Woodley Park,38.924980000000005,-77.05252,38.1,17.0,,7.0,,7.62,6.48
106,Braddock Road,38.813550000000006,-77.05384000000001,Woodley Park,38.924980000000005,-77.05252,83.33,51.95,,,,3.6,27.78
125,Brookland-CUA,38.933800000000005,-76.99448000000001,Woodley Park,38.924980000000005,-77.05252,48.6,38.0,,,,2.07,8.53
259,Dunn Loring,38.88282,-77.22843,Woodley Park,38.924980000000005,-77.05252,125.13,98.42,,,,2.85,23.87
324,Farragut West,38.90142,-77.04127000000001,Woodley Park,38.924980000000005,-77.05252,21.95,17.0,,,,4.93,0.02
413,Gallery Place,38.89837,-77.02218,Woodley Park,38.924980000000005,-77.05252,41.17,27.82,,,,6.87,6.48
421,Georgia Ave-Petworth,38.93697,-77.02458,Woodley Park,38.924980000000005,-77.05252,34.75,22.0,,,,6.0,6.75
509,King St-Old Town,38.80677,-77.06061000000001,Woodley Park,38.924980000000005,-77.05252,91.6,56.68,,,,3.98,30.93
563,McPherson Sq,38.901250000000005,-77.03295,Woodley Park,38.924980000000005,-77.05252,30.83,28.0,,,,2.82,0.02
741,Rosslyn,38.896010000000004,-77.07155,Woodley Park,38.924980000000005,-77.05252,45.22,32.53,,,,7.05,5.63
969,Wiehle-Reston East,38.94745,-77.33982,Woodley Park,38.924980000000005,-77.05252,71.13,17.0,,37.0,,8.7,8.43
42,Ashburn,39.00468,-77.49094000000001,Clarendon,38.886970000000005,-77.09534000000001,54.05,,,48.0,,4.58,1.47
181,College Park-U of Md,38.978260000000006,-76.92841,Clarendon,38.886970000000005,-77.09534000000001,125.83,96.63,,,,15.8,13.4
271,East Falls Church,38.88589,-77.15657,Clarendon,38.886970000000005,-77.09534000000001,11.87,,,7.0,,3.1,1.77
440,Greenbelt,39.010850000000005,-76.91152000000001,Clarendon,38.886970000000005,-77.09534000000001,150.8,116.58,,,,8.52,25.7
504,King St-Old Town,38.80677,-77.06061000000001,Clarendon,38.886970000000005,-77.09534000000001,70.75,49.65,,,,6.6,14.5
564,Medical Center,38.9992,-77.09751,Clarendon,38.886970000000005,-77.09534000000001,93.67,66.0,,,,8.38,19.28
585,Minnesota Ave,38.89891,-76.94691,Clarendon,38.886970000000005,-77.09534000000001,84.98,68.0,,,,10.15,6.83
869,Van Dorn Street,38.79959,-77.12949,Clarendon,38.886970000000005,-77.09534000000001,79.83,57.0,,,,4.27,18.57
45,Ashburn,39.00468,-77.49094000000001,Eastern Market,38.88423,-76.99588,95.77,26.95,,56.0,,4.5,8.32
92,Braddock Road,38.813550000000006,-77.05384000000001,Eastern Market,38.88423,-76.99588,60.43,42.55,,,,4.35,13.53
205,Congress Heights,38.845060000000004,-76.98774,Eastern Market,38.8842,-76.9959,34.92,31.0,,,,2.82,1.1
263,Dupont Circle,38.91008,-77.04422000000001,Eastern Market,38.88423,-76.99588,35.07,26.23,,,,5.27,3.57
344,Foggy Bottom-GWU,38.90077,-77.05061,Eastern Market,38.88423,-76.99588,26.3,24.57,,,,1.73,0.0
643,Pentagon,38.869260000000004,-77.05415,Eastern Market,38.88423,-76.99588,35.92,21.12,,,,7.48,7.32
664,Potomac Ave,38.880930000000006,-76.98516000000001,Eastern Market,38.8842,-76.9959,7.3,2.87,,,,4.43,0.0
838,Tysons Corner,38.920230000000004,-77.22232000000001,Eastern Market,38.88423,-76.99588,114.03,84.13,,,,13.22,16.68
